id,first_name,last_name,email,gender,absence_days,extracurricular_activities,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,Full Name,Overall Percentage,Grade,Rank,Strongest Subject,Weakest Subject
1814,Drew,Mccann,drew.mccann.1814@gslingacademy.com,male,1,False,95,89,92,87,95,86,93,Drew Mccann,91.0,A,115,Math,English
1815,Joshua,Ayala,joshua.ayala.1815@gslingacademy.com,male,5,True,94,97,69,81,100,68,68,Joshua Ayala,82.42857142857143,B,769,Biology,English
1816,Tina,Rose,tina.rose.1816@gslingacademy.com,female,1,True,54,55,50,100,77,61,78,Tina Rose,67.85714285714286,D,1947,Chemistry,Physics
1817,William,Khan,william.khan.1817@gslingacademy.com,male,2,False,87,80,85,60,96,81,83,William Khan,81.71428571428571,B,890,Biology,Chemistry
1818,William,Avery,william.avery.1818@gslingacademy.com,male,5,False,100,75,72,79,61,94,82,William Avery,80.42857142857143,B,1077,Math,Biology
1819,John,Fuller,john.fuller.1819@gslingacademy.com,male,3,False,93,99,72,79,83,87,73,John Fuller,83.71428571428571,B,601,History,Physics
1820,Jeremy,Coleman,jeremy.coleman.1820@gslingacademy.com,male,3,False,99,70,89,86,92,65,64,Jeremy Coleman,80.71428571428571,B,1035,Math,Geography
1821,Laura,Wright,laura.wright.1821@gslingacademy.com,female,2,False,99,99,90,63,63,77,60,Laura Wright,78.71428571428571,C,1317,Math,Geography
1822,David,Luna,david.luna.1822@gslingacademy.com,male,4,False,76,80,89,74,61,86,93,David Luna,79.85714285714286,C,1155,Geography,Biology
1823,Christopher,Jensen,christopher.jensen.1823@gslingacademy.com,male,0,False,92,100,83,74,73,66,83,Christopher Jensen,81.57142857142857,B,915,History,English
1824,Luis,Little,luis.little.1824@gslingacademy.com,male,10,False,100,93,88,98,99,89,95,Luis Little,94.57142857142857,A,13,Math,Physics
1825,Joseph,Garcia,joseph.garcia.1825@gslingacademy.com,male,2,False,89,97,77,90,93,87,90,Joseph Garcia,89.0,B,201,History,Physics
1826,Michael,York,michael.york.1826@gslingacademy.com,male,2,False,97,81,71,77,90,86,80,Michael York,83.14285714285714,B,670,Math,Physics
1827,Debbie,Landry,debbie.landry.1827@gslingacademy.com,female,4,False,99,63,97,90,99,99,100,Debbie Landry,92.42857142857143,A,68,Geography,History
1828,Michael,Gordon,michael.gordon.1828@gslingacademy.com,male,3,False,100,63,96,95,92,76,88,Michael Gordon,87.14285714285714,B,298,Math,History
1829,Melissa,Harris,melissa.harris.1829@gslingacademy.com,female,5,False,86,87,72,66,94,78,94,Melissa Harris,82.42857142857143,B,769,Biology,Chemistry
1830,Jonathon,Wilson,jonathon.wilson.1830@gslingacademy.com,male,0,False,77,99,94,81,80,87,98,Jonathon Wilson,88.0,B,243,History,Math
1831,Margaret,Santos,margaret.santos.1831@gslingacademy.com,female,1,False,86,96,67,76,74,66,69,Margaret Santos,76.28571428571429,C,1595,History,English
1832,Hailey,Arroyo,hailey.arroyo.1832@gslingacademy.com,female,1,True,75,64,98,65,88,65,71,Hailey Arroyo,75.14285714285714,C,1688,Physics,History
1833,Steven,Webster,steven.webster.1833@gslingacademy.com,male,2,False,94,93,92,67,61,85,94,Steven Webster,83.71428571428571,B,601,Math,Biology
1834,Tina,Harrison,tina.harrison.1834@gslingacademy.com,female,1,False,94,88,87,97,93,86,94,Tina Harrison,91.28571428571429,A,106,Chemistry,English
1835,Andrew,Nunez,andrew.nunez.1835@gslingacademy.com,male,1,False,89,92,75,85,65,81,69,Andrew Nunez,79.42857142857143,C,1224,History,Biology
1836,Renee,Cruz,renee.cruz.1836@gslingacademy.com,female,3,False,89,73,96,84,96,98,77,Renee Cruz,87.57142857142857,B,271,English,History
1837,Victoria,Taylor,victoria.taylor.1837@gslingacademy.com,female,2,True,89,82,83,62,66,86,90,Victoria Taylor,79.71428571428571,C,1178,Geography,Chemistry
1838,Joseph,Dixon,joseph.dixon.1838@gslingacademy.com,male,2,False,81,78,82,83,63,85,75,Joseph Dixon,78.14285714285714,C,1388,English,Biology
1839,Heather,Gutierrez,heather.gutierrez.1839@gslingacademy.com,female,3,False,93,73,67,100,63,92,86,Heather Gutierrez,82.0,B,832,Chemistry,Biology
1840,Cynthia,Hodges,cynthia.hodges.1840@gslingacademy.com,female,10,True,79,95,70,92,63,57,67,Cynthia Hodges,74.71428571428571,C,1727,History,English
1841,Danielle,Kelley,danielle.kelley.1841@gslingacademy.com,female,2,False,97,86,72,81,85,70,72,Danielle Kelley,80.42857142857143,B,1077,Math,English
1842,Michael,Mccall,michael.mccall.1842@gslingacademy.com,male,1,False,78,66,92,61,98,76,99,Michael Mccall,81.42857142857143,B,937,Geography,Chemistry
1843,Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,male,4,False,83,60,95,68,33,62,73,Dylan Edwards,67.71428571428571,D,1949,Physics,Biology
1844,Franklin,Riley,franklin.riley.1844@gslingacademy.com,male,0,False,86,95,61,96,89,99,84,Franklin Riley,87.14285714285714,B,298,English,Physics
1845,Caitlin,Duncan,caitlin.duncan.1845@gslingacademy.com,female,1,False,87,78,74,75,95,69,99,Caitlin Duncan,82.42857142857143,B,769,Geography,English
1846,Robin,Reeves,robin.reeves.1846@gslingacademy.com,female,6,False,81,82,69,94,88,95,84,Robin Reeves,84.71428571428571,B,494,English,Physics
1847,Rebecca,Gibbs,rebecca.gibbs.1847@gslingacademy.com,female,0,False,83,73,83,66,93,68,89,Rebecca Gibbs,79.28571428571429,C,1245,Biology,Chemistry
1848,Peter,Santos,peter.santos.1848@gslingacademy.com,male,2,True,81,85,91,94,97,93,65,Peter Santos,86.57142857142857,B,333,Biology,Geography
1849,Daryl,Arnold,daryl.arnold.1849@gslingacademy.com,male,1,True,65,95,89,96,78,85,80,Daryl Arnold,84.0,B,565,Chemistry,Math
1850,Michael,Davis,michael.davis.1850@gslingacademy.com,male,2,False,83,91,76,71,82,82,79,Michael Davis,80.57142857142857,B,1056,History,Chemistry
1851,Leslie,Cox,leslie.cox.1851@gslingacademy.com,female,3,True,98,79,87,86,98,85,85,Leslie Cox,88.28571428571429,B,229,Math,History
1852,Jamie,Carter,jamie.carter.1852@gslingacademy.com,female,0,False,83,84,91,84,85,91,92,Jamie Carter,87.14285714285714,B,298,Geography,Math
1853,Shane,Payne,shane.payne.1853@gslingacademy.com,male,1,False,85,60,85,76,90,75,93,Shane Payne,80.57142857142857,B,1056,Geography,History
1854,Kimberly,Haley,kimberly.haley.1854@gslingacademy.com,female,10,False,68,66,82,63,91,67,89,Kimberly Haley,75.14285714285714,C,1688,Biology,Chemistry
1855,George,Duran,george.duran.1855@gslingacademy.com,male,1,False,86,82,60,65,83,69,78,George Duran,74.71428571428571,C,1727,Math,Physics
1856,Donald,Carney,donald.carney.1856@gslingacademy.com,male,1,False,83,87,87,80,81,79,98,Donald Carney,85.0,B,465,Geography,English
1857,Michelle,Brown,michelle.brown.1857@gslingacademy.com,female,2,False,92,92,99,87,100,88,97,Michelle Brown,93.57142857142857,A,34,Biology,Chemistry
1858,Elizabeth,Hawkins,elizabeth.hawkins.1858@gslingacademy.com,female,0,False,91,66,91,62,70,87,90,Elizabeth Hawkins,79.57142857142857,C,1200,Math,Chemistry
1859,Johnny,Gomez,johnny.gomez.1859@gslingacademy.com,male,9,True,53,95,87,60,68,74,68,Johnny Gomez,72.14285714285714,C,1854,History,Math
1860,Christopher,Mcconnell,christopher.mcconnell.1860@gslingacademy.com,male,2,True,73,85,80,64,69,95,64,Christopher Mcconnell,75.71428571428571,C,1646,English,Chemistry
1861,Kyle,Rodriguez,kyle.rodriguez.1861@gslingacademy.com,male,0,False,97,95,91,97,96,90,67,Kyle Rodriguez,90.42857142857143,A,137,Math,Geography
1862,Rhonda,Cook,rhonda.cook.1862@gslingacademy.com,female,0,False,91,97,72,62,86,78,72,Rhonda Cook,79.71428571428571,C,1178,History,Chemistry
1863,Nathan,Fitzpatrick,nathan.fitzpatrick.1863@gslingacademy.com,male,1,False,91,65,75,60,93,79,82,Nathan Fitzpatrick,77.85714285714286,C,1432,Biology,Chemistry
1864,John,Mitchell,john.mitchell.1864@gslingacademy.com,male,9,False,81,72,87,84,97,94,89,John Mitchell,86.28571428571429,B,353,Biology,History
1865,Billy,Compton,billy.compton.1865@gslingacademy.com,male,1,False,92,99,100,64,100,65,99,Billy Compton,88.42857142857143,B,221,Physics,Chemistry
1866,Richard,Chavez,richard.chavez.1866@gslingacademy.com,male,5,False,85,53,95,76,61,88,82,Richard Chavez,77.14285714285714,C,1513,Physics,History
1867,Victor,Andrade,victor.andrade.1867@gslingacademy.com,male,1,False,83,60,80,92,84,60,70,Victor Andrade,75.57142857142857,C,1664,Chemistry,History
1868,Gregory,Lee,gregory.lee.1868@gslingacademy.com,male,2,False,92,85,78,87,64,79,74,Gregory Lee,79.85714285714286,C,1155,Math,Biology
1869,Alexandra,Blackburn,alexandra.blackburn.1869@gslingacademy.com,female,3,True,80,88,94,60,65,63,91,Alexandra Blackburn,77.28571428571429,C,1493,Physics,Chemistry
1870,Kristopher,Murray,kristopher.murray.1870@gslingacademy.com,male,1,True,87,81,69,82,70,62,66,Kristopher Murray,73.85714285714286,C,1781,Math,English
1871,Wanda,Pearson,wanda.pearson.1871@gslingacademy.com,female,0,False,88,61,95,91,99,64,90,Wanda Pearson,84.0,B,565,Biology,History
1872,Denise,Rose,denise.rose.1872@gslingacademy.com,female,6,False,41,83,54,87,97,65,69,Denise Rose,70.85714285714286,C,1892,Biology,Math
1873,Andrew,Reed,andrew.reed.1873@gslingacademy.com,male,3,False,87,93,88,97,91,88,88,Andrew Reed,90.28571428571429,A,143,Chemistry,Math
1874,David,Castro,david.castro.1874@gslingacademy.com,male,1,True,89,95,97,99,87,90,91,David Castro,92.57142857142857,A,65,Chemistry,Biology
1875,Tim,Duncan,tim.duncan.1875@gslingacademy.com,male,5,True,89,53,77,96,76,63,90,Tim Duncan,77.71428571428571,C,1446,Chemistry,History
1876,Joshua,Walker,joshua.walker.1876@gslingacademy.com,male,2,False,53,97,81,86,71,87,78,Joshua Walker,79.0,C,1284,History,Math
1877,Julie,Rogers,julie.rogers.1877@gslingacademy.com,female,3,False,92,88,99,92,89,66,76,Julie Rogers,86.0,B,380,Physics,English
1878,Gina,Gilbert,gina.gilbert.1878@gslingacademy.com,female,3,False,85,84,66,66,78,98,69,Gina Gilbert,78.0,C,1411,English,Physics
1879,Miguel,Nicholson,miguel.nicholson.1879@gslingacademy.com,male,2,False,89,67,93,83,65,94,67,Miguel Nicholson,79.71428571428571,C,1178,English,Biology
1880,Daniel,Murray,daniel.murray.1880@gslingacademy.com,male,1,False,98,92,82,56,71,79,89,Daniel Murray,81.0,B,994,Math,Chemistry
1881,Lauren,Ellis,lauren.ellis.1881@gslingacademy.com,female,5,False,66,52,71,76,67,72,60,Lauren Ellis,66.28571428571429,D,1975,Chemistry,History
1882,Bridget,Martin,bridget.martin.1882@gslingacademy.com,female,2,False,90,96,95,80,93,95,67,Bridget Martin,88.0,B,243,History,Geography
1883,Maureen,Hart,maureen.hart.1883@gslingacademy.com,female,2,False,84,93,74,76,95,90,64,Maureen Hart,82.28571428571429,B,789,Biology,Geography
1884,Sabrina,Davis,sabrina.davis.1884@gslingacademy.com,female,7,False,88,81,73,70,60,95,68,Sabrina Davis,76.42857142857143,C,1578,English,Biology
1885,Richard,Davis,richard.davis.1885@gslingacademy.com,male,3,False,66,61,97,61,60,61,98,Richard Davis,72.0,C,1858,Geography,Biology
1886,Angela,Koch,angela.koch.1886@gslingacademy.com,female,2,False,86,63,82,61,96,98,83,Angela Koch,81.28571428571429,B,957,English,Chemistry
1887,William,Smith,william.smith.1887@gslingacademy.com,male,9,False,60,72,66,95,67,78,94,William Smith,76.0,C,1622,Chemistry,Math
1888,Catherine,Coffey,catherine.coffey.1888@gslingacademy.com,female,10,False,41,59,69,70,100,65,72,Catherine Coffey,68.0,D,1944,Biology,Math
1889,Christopher,Pace,christopher.pace.1889@gslingacademy.com,male,2,False,94,62,66,95,66,64,62,Christopher Pace,72.71428571428571,C,1835,Chemistry,History
1890,Rachel,Reeves,rachel.reeves.1890@gslingacademy.com,female,3,False,64,69,79,89,72,64,82,Rachel Reeves,74.14285714285714,C,1766,Chemistry,Math
1891,Jillian,Arroyo,jillian.arroyo.1891@gslingacademy.com,female,4,False,99,97,87,93,79,83,94,Jillian Arroyo,90.28571428571429,A,143,Math,Biology
1892,Patricia,Douglas,patricia.douglas.1892@gslingacademy.com,female,6,False,46,53,92,71,90,76,81,Patricia Douglas,72.71428571428571,C,1835,Physics,Math
1893,Brandon,Butler,brandon.butler.1893@gslingacademy.com,male,1,False,89,87,81,67,93,98,68,Brandon Butler,83.28571428571429,B,655,English,Chemistry
1894,Erica,Valdez,erica.valdez.1894@gslingacademy.com,female,6,False,83,79,87,66,78,93,82,Erica Valdez,81.14285714285714,B,975,English,Chemistry
1895,Alexis,Byrd,alexis.byrd.1895@gslingacademy.com,female,5,False,51,55,87,51,77,87,65,Alexis Byrd,67.57142857142857,D,1952,Physics,Math
1896,James,Simpson,james.simpson.1896@gslingacademy.com,male,5,False,79,90,82,92,70,60,80,James Simpson,79.0,C,1284,Chemistry,English
1897,Robert,Campbell,robert.campbell.1897@gslingacademy.com,male,3,False,97,73,64,95,71,68,78,Robert Campbell,78.0,C,1411,Math,Physics
1898,Nicole,Smith,nicole.smith.1898@gslingacademy.com,female,1,False,100,68,85,85,62,63,92,Nicole Smith,79.28571428571429,C,1245,Math,Biology
1899,Patricia,Porter,patricia.porter.1899@gslingacademy.com,female,6,False,70,99,60,79,71,79,75,Patricia Porter,76.14285714285714,C,1613,History,Physics
1900,Brian,Chan,brian.chan.1900@gslingacademy.com,male,2,False,70,66,90,74,100,96,81,Brian Chan,82.42857142857143,B,769,Biology,History
1901,Katherine,Norman,katherine.norman.1901@gslingacademy.com,female,7,False,67,80,86,98,83,82,76,Katherine Norman,81.71428571428571,B,890,Chemistry,Math
1902,Pamela,Gomez,pamela.gomez.1902@gslingacademy.com,female,3,True,71,95,72,88,89,78,67,Pamela Gomez,80.0,B,1134,History,Geography
1903,Amy,Morrow,amy.morrow.1903@gslingacademy.com,female,5,True,87,64,68,60,81,75,67,Amy Morrow,71.71428571428571,C,1866,Math,Chemistry
1904,Luke,Hernandez,luke.hernandez.1904@gslingacademy.com,male,1,True,80,79,94,74,83,83,61,Luke Hernandez,79.14285714285714,C,1264,Physics,Geography
1905,Roberto,Rodriguez,roberto.rodriguez.1905@gslingacademy.com,male,9,True,94,80,72,90,60,78,94,Roberto Rodriguez,81.14285714285714,B,975,Math,Biology
1906,Carla,Jackson,carla.jackson.1906@gslingacademy.com,female,3,False,83,91,82,93,71,80,85,Carla Jackson,83.57142857142857,B,615,Chemistry,Biology
1907,Aaron,Allen,aaron.allen.1907@gslingacademy.com,male,1,False,63,69,57,60,80,92,62,Aaron Allen,69.0,D,1927,English,Physics
1908,Wendy,Burch,wendy.burch.1908@gslingacademy.com,female,0,False,93,78,72,66,73,76,68,Wendy Burch,75.14285714285714,C,1688,Math,Chemistry
1909,Sarah,Hansen,sarah.hansen.1909@gslingacademy.com,female,2,False,94,100,95,92,95,88,88,Sarah Hansen,93.14285714285714,A,46,History,English
1910,Amy,Dominguez,amy.dominguez.1910@gslingacademy.com,female,3,False,99,75,87,76,95,99,67,Amy Dominguez,85.42857142857143,B,436,Math,Geography
1911,Mark,Jacobs,mark.jacobs.1911@gslingacademy.com,male,3,False,82,98,100,100,100,64,87,Mark Jacobs,90.14285714285714,A,151,Physics,English
1912,Melissa,Mendoza,melissa.mendoza.1912@gslingacademy.com,female,2,False,95,82,100,60,77,95,80,Melissa Mendoza,84.14285714285714,B,548,Physics,Chemistry
1913,Bethany,Thomas,bethany.thomas.1913@gslingacademy.com,female,10,False,55,92,59,78,61,83,60,Bethany Thomas,69.71428571428571,D,1919,History,Math
1914,Michael,Webb,michael.webb.1914@gslingacademy.com,male,2,False,90,90,82,64,75,82,93,Michael Webb,82.28571428571429,B,789,Geography,Chemistry
1915,Gregory,Cole,gregory.cole.1915@gslingacademy.com,male,2,False,46,77,90,78,66,76,86,Gregory Cole,74.14285714285714,C,1766,Physics,Math
1916,Jeffrey,Miller,jeffrey.miller.1916@gslingacademy.com,male,2,False,91,100,98,96,66,87,65,Jeffrey Miller,86.14285714285714,B,370,History,Geography
1917,Rebecca,Castillo,rebecca.castillo.1917@gslingacademy.com,female,1,True,72,100,78,100,98,92,97,Rebecca Castillo,91.0,A,115,History,Math
1918,Amanda,Green,amanda.green.1918@gslingacademy.com,female,4,False,79,87,98,87,99,94,88,Amanda Green,90.28571428571429,A,143,Biology,Math
1919,Joseph,Hess,joseph.hess.1919@gslingacademy.com,male,3,False,85,90,96,95,95,88,90,Joseph Hess,91.28571428571429,A,106,Physics,Math
1920,Kyle,Novak,kyle.novak.1920@gslingacademy.com,male,1,False,100,87,85,90,92,99,94,Kyle Novak,92.42857142857143,A,68,Math,Physics
1921,Kara,Coleman,kara.coleman.1921@gslingacademy.com,female,4,True,96,70,65,63,97,97,98,Kara Coleman,83.71428571428571,B,601,Geography,Chemistry
1922,Daniel,Martin,daniel.martin.1922@gslingacademy.com,male,1,True,85,96,71,67,98,92,91,Daniel Martin,85.71428571428571,B,406,Biology,Chemistry
1923,Andrea,Richards,andrea.richards.1923@gslingacademy.com,female,4,False,90,82,98,61,92,67,80,Andrea Richards,81.42857142857143,B,937,Physics,Chemistry
1924,Sydney,Clay,sydney.clay.1924@gslingacademy.com,female,6,False,94,96,94,99,67,98,67,Sydney Clay,87.85714285714286,B,251,Chemistry,Biology
1925,Jeremy,Tran,jeremy.tran.1925@gslingacademy.com,male,1,False,98,85,100,94,93,92,94,Jeremy Tran,93.71428571428571,A,28,Physics,History
1926,Michael,Hayden,michael.hayden.1926@gslingacademy.com,male,6,False,62,54,77,60,74,62,76,Michael Hayden,66.42857142857143,D,1971,Physics,History
1927,Antonio,Beasley,antonio.beasley.1927@gslingacademy.com,male,4,False,63,97,80,84,90,63,64,Antonio Beasley,77.28571428571429,C,1493,History,Math
1928,Michelle,Lopez,michelle.lopez.1928@gslingacademy.com,female,2,False,72,95,71,74,84,97,66,Michelle Lopez,79.85714285714286,C,1155,English,Geography
1929,Catherine,Brooks,catherine.brooks.1929@gslingacademy.com,female,6,True,94,90,79,69,100,72,98,Catherine Brooks,86.0,B,380,Biology,Chemistry
1930,Anita,Gonzalez,anita.gonzalez.1930@gslingacademy.com,female,2,True,99,84,94,76,62,79,67,Anita Gonzalez,80.14285714285714,B,1120,Math,Biology
1931,James,Hudson,james.hudson.1931@gslingacademy.com,male,2,False,81,91,85,64,82,90,94,James Hudson,83.85714285714286,B,583,Geography,Chemistry
1932,Alicia,Rodriguez,alicia.rodriguez.1932@gslingacademy.com,female,5,False,61,100,85,99,65,79,86,Alicia Rodriguez,82.14285714285714,B,807,History,Math
1933,Tracy,Martinez,tracy.martinez.1933@gslingacademy.com,female,2,True,68,95,76,97,91,78,71,Tracy Martinez,82.28571428571429,B,789,Chemistry,Math
1934,Christopher,Montgomery,christopher.montgomery.1934@gslingacademy.com,male,0,False,64,74,79,72,74,65,95,Christopher Montgomery,74.71428571428571,C,1727,Geography,Math
1935,Sherri,Cruz,sherri.cruz.1935@gslingacademy.com,female,1,True,66,94,67,79,64,89,75,Sherri Cruz,76.28571428571429,C,1595,History,Biology
1936,Elizabeth,Adams,elizabeth.adams.1936@gslingacademy.com,female,0,False,100,95,72,77,66,68,76,Elizabeth Adams,79.14285714285714,C,1264,Math,Biology
1937,Melissa,Simmons,melissa.simmons.1937@gslingacademy.com,female,1,False,74,86,70,94,71,70,63,Melissa Simmons,75.42857142857143,C,1678,Chemistry,Geography
1938,Carol,Ramos,carol.ramos.1938@gslingacademy.com,female,6,False,96,66,76,71,94,72,86,Carol Ramos,80.14285714285714,B,1120,Math,History
1939,Michael,Adams,michael.adams.1939@gslingacademy.com,male,2,False,90,92,95,88,88,85,92,Michael Adams,90.0,A,154,Physics,English
1940,Michael,Wilson,michael.wilson.1940@gslingacademy.com,male,3,False,92,86,61,78,56,68,85,Michael Wilson,75.14285714285714,C,1688,Math,Biology
1941,Matthew,Gonzalez,matthew.gonzalez.1941@gslingacademy.com,male,1,False,99,78,99,88,96,96,90,Matthew Gonzalez,92.28571428571429,A,73,Math,History
1942,Lisa,Palmer,lisa.palmer.1942@gslingacademy.com,female,4,False,63,68,91,82,90,86,75,Lisa Palmer,79.28571428571429,C,1245,Physics,Math
1943,Andrew,Olson,andrew.olson.1943@gslingacademy.com,male,2,False,98,88,81,65,59,84,87,Andrew Olson,80.28571428571429,B,1099,Math,Biology
1944,Jennifer,Johnson,jennifer.johnson.1944@gslingacademy.com,female,1,True,87,61,62,66,67,81,65,Jennifer Johnson,69.85714285714286,D,1914,Math,History
1945,Benjamin,Marks,benjamin.marks.1945@gslingacademy.com,male,1,True,96,96,80,93,82,65,70,Benjamin Marks,83.14285714285714,B,670,Math,English
1946,Christopher,Gonzales,christopher.gonzales.1946@gslingacademy.com,male,3,False,80,98,99,90,64,86,93,Christopher Gonzales,87.14285714285714,B,298,Physics,Biology
1947,Melissa,Finley,melissa.finley.1947@gslingacademy.com,female,0,True,80,77,96,64,93,62,86,Melissa Finley,79.71428571428571,C,1178,Physics,English
1948,Tracy,Hendricks,tracy.hendricks.1948@gslingacademy.com,male,2,False,91,79,70,94,77,83,81,Tracy Hendricks,82.14285714285714,B,807,Chemistry,Physics
1949,Steven,Ramsey,steven.ramsey.1949@gslingacademy.com,male,6,False,91,96,78,70,50,50,69,Steven Ramsey,72.0,C,1858,History,Biology
1950,Pamela,Smith,pamela.smith.1950@gslingacademy.com,female,0,True,83,70,72,65,63,88,94,Pamela Smith,76.42857142857143,C,1578,Geography,Biology
1951,Vicki,Jackson,vicki.jackson.1951@gslingacademy.com,female,2,True,89,89,69,87,69,97,79,Vicki Jackson,82.71428571428571,B,730,English,Physics
